Hour number,Solar,Wind,SolarTracking
7162,0.43841631,0.807436408,0.8167994
7163,0.389092432,0.735493538,0.794974211
7164,0.336229148,0.589494355,0.728021169
7165,0.307972243,0.485130938,0.842941274
7166,0.380347925,0.229890514,0.588862027
7167,0.525356792,0.10837482,0.166702565
7168,0.677200635,0.003638208,0
7169,0.713476802,0,0
7170,0.770046181,0,0
7171,0.720649937,0,0
7172,0.700639036,0,0
7173,0.711032707,0,0
7174,0.621990389,0,0
7175,0.636131754,0,0
7176,0.610190106,0,0
7177,0.632836906,0,0
7178,0.675334429,0,0
7179,0.687626559,0,0
7180,0.638706153,0.023139915,0.022854461
7181,0.582943869,0.158702353,0.149038679
7182,0.401399752,0.37900119,0.440766179
7183,0.210875402,0.519322332,0.552681593
7184,0.098422316,0.624248836,0.637333973
7185,0.045482643,0.67944673,0.680396791
7186,0.080981766,0.793744325,0.802484887
7187,0.05266845,0.729155913,0.786734083
7188,0.051412195,0.618541245,0.77901947
7189,0.083437059,0.415863044,0.665866756
7190,0.120417492,0.229804362,0.589411997
7191,0.068943308,0.105605583,0.162161627
7192,0.029086496,0.003398114,0
7193,0.044872147,0,0
7194,0.250372775,0,0
7195,0.40953126,0,0
7196,0.260435525,0,0
7197,0.142172555,0,0
7198,0.034597748,0,0
7199,0.044656576,0,0
7200,0.034928152,0,0
7201,0,0,0
7202,0,0,0
7203,0.040047288,0,0
7204,0.045093315,0.016122068,0.015922859
7205,0.029944232,0.093075299,0.072793432
7206,0,0.376012186,0.434155763
7207,0.040407418,0.575214901,0.636243405
7208,0.052850446,0.656655302,0.674245873
7209,0.052424857,0.706944184,0.708089114
7210,0,0.689932088,0.694520379
7211,0,0.704555308,0.754682123
7212,0.048458734,0.648888253,0.829817185
7213,0.044131952,0.499952069,0.86649501
7214,0.06944736,0.278386851,0.702379493
7215,0.04727091,0.117716772,0.177495817
7216,0.060036679,0.003600987,0
7217,0.137707525,0,0
7218,0.165334986,0,0
7219,0.146863053,0,0
7220,0.157621336,0,0
7221,0.07744694,0,0
7222,0,0,0
7223,0,0,0
7224,0.082583205,0,0
7225,0.104890299,0,0
7226,0.092719166,0,0
7227,0.091400471,0,0
7228,0.065881176,0.021455433,0.0211904
7229,0.088058149,0.163521454,0.157269404
7230,0,0.312571407,0.319429162
7231,0,0.445122932,0.451037214
7232,0,0.487743896,0.486494253
7233,0,0.729683174,0.731156544
7234,0,0.814073746,0.823874813
7235,0,0.777630385,0.848625368
7236,0.02917007,0.681147712,0.87831322
7237,0,0.523545667,0.899843978
7238,0.044788529,0.309572919,0.75193273
7239,0.049951884,0.113601975,0.172001279
7240,0.068256737,0.003506448,0
7241,0.190685859,0,0
7242,0.139510614,0,0
7243,0.103589223,0,0
7244,0.115365616,0,0
7245,0.067179648,0,0
7246,0.039534403,0,0
7247,0.041780593,0,0
7248,0.071361685,0,0
7249,0.103002555,0,0
7250,0.028320723,0,0
7251,0,0,0
7252,0,0.01475426,0.014571961
7253,0,0.104271451,0.081586332
7254,0,0.257545151,0.242959546
7255,0,0.480651498,0.497795989
7256,0,0.602428183,0.612164066
7257,0,0.633106996,0.633606357
7258,0,0.741673842,0.748558577
7259,0,0.73177208,0.789444988
7260,0,0.655545152,0.841686558
7261,0,0.519497331,0.893567164
7262,0,0.29390741,0.72376478
7263,0,0.112627466,0.170323511
7264,0.030622177,0.004076871,0
7265,0.065186427,0,0
7266,0.221048108,0,0
7267,0.547702051,0,0
7268,0.675079558,0,0
7269,0.64494678,0,0
7270,0.665765796,0,0
7271,0.547779441,0,0
7272,0.53886159,0,0
7273,0.54818096,0,0
7274,0.504441377,0,0
7275,0.463877123,0,0
7276,0.471287937,0.024168405,0.023870387
7277,0.470456312,0.20463057,0.265658653
7278,0.512493673,0.418797732,0.527904163
7279,0.395609857,0.597371213,0.672553862
7280,0.260832382,0.757209155,0.791494061
7281,0.184527533,0.843213843,0.845740098
7282,0.149600484,0.806705487,0.816214901
7283,0.099399542,0.764495219,0.833723698
7284,0.07735062,0.675098254,0.871968598
7285,0.057326467,0.484401986,0.842950975
7286,0.036230974,0.287789169,0.713588856
7287,0.03917384,0.104468857,0.159494034
7288,0,0.003268393,0
7289,0.037289313,0,0
7290,0.040724139,0,0
7291,0.055720195,0,0
7292,0.116212116,0,0
7293,0.157462701,0,0
7294,0.327351082,0,0
7295,0.272872533,0,0
7296,0.352183383,0,0
7297,0.370668755,0,0
7298,0.363514196,0,0
7299,0.263166494,0,0
7300,0.187839192,0.022654388,0.022375538
7301,0.086998931,0.186507442,0.213461085
7302,0.097389568,0.400883949,0.489174365
7303,0.08187221,0.626920255,0.723050952
7304,0.054148559,0.668946983,0.689540893
7305,0.030203812,0.752826739,0.754468129
7306,0.029646517,0.776242944,0.784555962
7307,0.041619549,0.730045247,0.789718864
7308,0.050743065,0.67054003,0.865990648
7309,0.048054296,0.489283533,0.851693209
7310,0.047356528,0.310560314,0.747975571
7311,0,0.107953932,0.163629829
7312,0.030479019,0.004034929,0
7313,0.03445565,0,0
7314,0.037222129,0,0
7315,0.061640658,0,0
7316,0.091193251,0,0
7317,0.125670316,0,0
7318,0.189023622,0,0
7319,0.133969917,0,0
7320,0.12828789,0,0
7321,0.159505217,0,0
7322,0.188234955,0,0
7323,0.210303021,0,0
7324,0.324063626,0.025567855,0.025254067
7325,0.495528822,0.204118704,0.267637339
7326,0.509670175,0.408831097,0.508775075
7327,0.366775529,0.618567292,0.711733394
7328,0.213389842,0.740924939,0.77339319
7329,0.107824758,0.801168214,0.803258241
7330,0.06556487,0.810766306,0.821160691
7331,0.046509911,0.765209075,0.836701062
7332,0.045021182,0.647681755,0.834377351
7333,0.050659512,0.468495734,0.815652109
7334,0.043019267,0.279063868,0.696741896
7335,0,0.109725372,0.16559887
7336,0.031578471,0.003486507,0
7337,0.05086039,0,0
7338,0.125512336,0,0
7339,0.568210209,0,0
7340,0.778800705,0,0
7341,0.843770874,0,0
7342,0.867865916,0,0
7343,0.864753492,0,0
7344,0.86346537,0,0
7345,0.839908229,0,0
7346,0.755368036,0,0
7347,0.62852998,0,0
7348,0.488065509,0.028111556,0.027767729
7349,0.417569471,0.208999281,0.285407172
7350,0.341840345,0.434380302,0.568938848
7351,0.26034029,0.605585839,0.691647392
7352,0.199620343,0.740127138,0.772814068
7353,0.176490617,0.818170451,0.820494291
7354,0.221596107,0.817879547,0.828584471
7355,0.247643871,0.691495235,0.74147866
7356,0.271592483,0.654621883,0.846197105
7357,0.309875321,0.447645028,0.772253771
7358,0.324816256,0.278900685,0.701064038
7359,0.375117724,0.095253903,0.146885261
7360,0.46644999,0.003413903,0
7361,0.706174604,0,0
7362,0.891652844,0,0
7363,0.919787064,0,0
7364,0.909040419,0,0
7365,0.865512754,0,0
7366,0.82168297,0,0
7367,0.824456472,0,0
7368,0.834441851,0,0
7369,0.831387089,0,0
7370,0.762012627,0,0
7371,0.545876161,0,0
7372,0.335487688,0.026170205,0.025851317
7373,0.256478794,0.195357723,0.242166992
7374,0.246573562,0.427079684,0.553974426
7375,0.192523278,0.613682082,0.706034731
7376,0.186950207,0.755328237,0.791107497
7377,0.203455724,0.824105762,0.826530047
7378,0.222305253,0.750534635,0.758059238
7379,0.238137543,0.707185476,0.761046842
7380,0.242008149,0.616355832,0.782463605
7381,0.214291205,0.510575511,0.887161849
7382,0.205674426,0.266570704,0.679830636
7383,0.229494277,0.112689926,0.169290048
7384,0.354598273,0.003721333,0
7385,0.599566282,0,0
7386,0.812618285,0,0
7387,0.891323468,0,0
7388,0.888114333,0,0
7389,0.844882945,0,0
7390,0.786827012,0,0
7391,0.755424766,0,0
7392,0.704459467,0,0
7393,0.605314889,0,0
7394,0.511353187,0,0
7395,0.452899205,0,0
7396,0.351942751,0.027713597,0.027377561
7397,0.322660601,0.210056862,0.292244597
7398,0.341267082,0.433062434,0.569356647
7399,0.31857925,0.625766295,0.725009331
7400,0.326533496,0.746536046,0.780802203
7401,0.303455109,0.76501609,0.766790897
7402,0.22562167,0.751972972,0.759637779
7403,0.252020888,0.737214378,0.800970912
7404,0.276949715,0.610007698,0.771693903
7405,0.274810467,0.469936654,0.82351145
7406,0.306386995,0.271593284,0.68888084
7407,0.385978268,0.109241417,0.164801452
7408,0.572570481,0.003681052,0
7409,0.791872044,0,0
7410,0.898481551,0,0
7411,0.920040785,0,0
7412,0.924465168,0,0
7413,0.907859936,0,0
7414,0.809302637,0,0
7415,0.774157068,0,0
7416,0.656165913,0,0
7417,0.470560381,0,0
7418,0.393313708,0,0
7419,0.41526005,0,0
7420,0.425971338,0.026191623,0.025875652
7421,0.43051218,0.20768735,0.283735075
7422,0.376359148,0.414835728,0.525911828
7423,0.358460797,0.552445386,0.60575333
7424,0.376798749,0.656655103,0.675909425
7425,0.331376547,0.79781097,0.79989467
7426,0.251300773,0.7949772,0.804482365
7427,0.223790632,0.768855189,0.841812499
7428,0.17602941,0.692358077,0.896926966
7429,0.168265234,0.515778824,0.894034209
7430,0.261698811,0.292124731,0.721279168
7431,0.272669619,0.119528265,0.177912106
7432,0.892813475,0.003767019,0
7433,0.793257313,0,0
7434,0.622603383,0,0
7435,0.495629218,0,0
7436,0.622534238,0,0
7437,0.504671144,0,0
7438,0.365172883,0,0
7439,0.130670338,0,0
7440,0.028978991,0,0
7441,0,0,0
7442,0,0,0
7443,0.059672524,0,0
7444,0.072969448,0.016918979,0.016715937
7445,0.156485774,0.151695653,0.138483989
7446,0.352517715,0.332496358,0.358408836
7447,0.43245261,0.595174293,0.67584573
7448,0.341464896,0.714892694,0.744781578
7449,0.255754588,0.810716303,0.812993262
7450,0.093316255,0.812635798,0.823362855
7451,0.075511477,0.76604089,0.838935241
7452,0.110192461,0.660919402,0.855654347
7453,0.169881539,0.476572791,0.835169297
7454,0.211339077,0.275030186,0.693130021
7455,0.269750416,0.11385304,0.170549214
7456,0.647477459,0.003552364,0
7457,0.805685499,0,0
7458,0.792612627,0,0
7459,0.869466807,0,0
7460,0.877018323,0,0
7461,0.766047935,0,0
7462,0.629657112,0,0
7463,0.483678787,0,0
7464,0.487027886,0,0
7465,0.52150882,0,0
7466,0.64648558,0,0
7467,0.724466022,0,0
7468,0.746266018,0.024456954,0.024165644
7469,0.725724828,0.183242518,0.210870631
7470,0.6050924,0.334689637,0.362746157
7471,0.468680607,0.558849235,0.615951904
7472,0.236219351,0.71266598,0.742085992
7473,0.162694116,0.814038987,0.816374463
7474,0.345778686,0.78969414,0.79869365
7475,0.523226479,0.734559092,0.795829341
7476,0.725520372,0.537863145,0.634867893
7477,0.605950373,0.456347694,0.796329199
7478,0.344180814,0.230578035,0.606873973
7479,0.395894772,0.067958866,0.124621749
7480,0.597672268,0.003769667,0
7481,0.777712181,0,0
7482,0.677091462,0,0
7483,0.646220254,0,0
7484,0.700943552,0,0
7485,0.715480027,0,0
7486,0.731358141,0,0
7487,0.611117845,0,0
7488,0.538643509,0,0
7489,0.426344493,0,0
7490,0.408224923,0,0
7491,0.421358695,0,0
7492,0.398352086,0.025908368,0.025602197
7493,0.447038664,0.204071051,0.275248161
7494,0.483539239,0.417150962,0.534152127
7495,0.498194353,0.603814911,0.691316658
7496,0.496898727,0.745239164,0.779711003
7497,0.387213846,0.779911505,0.78187344
7498,0.212297109,0.81506867,0.825657
7499,0.156429691,0.771188811,0.844867436
7500,0.146019355,0.66774018,0.865391884
7501,0.155406329,0.505978927,0.880006357
7502,0.195653454,0.29367093,0.722528619
7503,0.302526125,0.106625398,0.161138372
7504,0.380463525,0.003420358,0
7505,0.544821455,0,0
7506,0.760781874,0,0
7507,0.855339422,0,0
7508,0.786575379,0,0
7509,0.660415508,0,0
7510,0.569530436,0,0
7511,0.416718413,0,0
7512,0.368657425,0,0
7513,0.43260902,0,0
7514,0.481561631,0,0
7515,0.529462518,0,0
7516,0.486761723,0.023901688,0.023621567
7517,0.56998413,0.190979989,0.236508275
7518,0.61970141,0.39808503,0.493427111
7519,0.619383146,0.575368934,0.643763724
7520,0.529486497,0.714931088,0.745467151
7521,0.439487264,0.780411747,0.782415953
7522,0.281766276,0.784547206,0.793677909
7523,0.205363317,0.771249885,0.845362715
7524,0.18841135,0.650903813,0.842374693
7525,0.23640667,0.503073446,0.877071082
7526,0.275190845,0.296405954,0.727007534
7527,0.407119569,0.109784009,0.165250062
7528,0.671060837,0.003860598,0
7529,0.825268523,0,0
7530,0.902908384,0,0
7531,0.90234624,0,0
7532,0.876785056,0,0
7533,0.830662874,0,0
7534,0.832255358,0,0
7535,0.776199075,0,0
7536,0.709090709,0,0
7537,0.626181063,0,0
7538,0.551911027,0,0
7539,0.570374308,0,0
7540,0.590378867,0.023239423,0.022969529
7541,0.650709477,0.170100203,0.179815028
7542,0.602564561,0.375980054,0.445787351
7543,0.807114761,0.511230902,0.545854856
7544,0.801092326,0.647379535,0.665492315
7545,0.710546186,0.644947747,0.64565212
7546,0.779471321,0.679969787,0.684560458
7547,0.735712214,0.685277499,0.734473263
7548,0.712468873,0.608232317,0.771284534
7549,0.709749805,0.478587452,0.843553704
7550,0.698495616,0.271699108,0.691228333
7551,0.801251243,0.112009992,0.168363389
7552,0.852193521,0.003790509,0
7553,0.865792708,0,0
7554,0.87014635,0,0
7555,0.778090508,0,0
7556,0.625585214,0,0
7557,0.628979911,0,0
7558,0.617961476,0,0
7559,0.604591198,0,0
7560,0.528101526,0,0
7561,0.402989021,0,0
7562,0.360755743,0,0
7563,0.422367302,0,0
7564,0.395035264,0.022751572,0.022489942
7565,0.368094271,0.176051359,0.194149399
7566,0.357847832,0.389828527,0.474564853
7567,0.442776105,0.58184489,0.652972274
7568,0.599136352,0.68679991,0.713010333
7569,0.641297517,0.778705678,0.780709215
7570,0.514148201,0.806633149,0.81660478
7571,0.495573119,0.768760494,0.842003699
7572,0.379725064,0.663957516,0.861572119
7573,0.292403883,0.493551083,0.863790315
7574,0.381963534,0.296592542,0.73104119
7575,0.688667155,0.104470601,0.15869692
7576,0.826817658,0.00324922,0
7577,0.785910609,0,0
7578,0.691158583,0,0
7579,0.585893302,0,0
7580,0.541101315,0,0
7581,0.586787495,0,0
7582,0.49509484,0,0
7583,0.364205334,0,0
7584,0.321418661,0,0
7585,0.351847123,0,0
7586,0.371567621,0,0
7587,0.373938352,0,0
7588,0.404142353,0.021705727,0.021458788
7589,0.499273871,0.196504974,0.256722103
7590,0.593438289,0.400354107,0.501293643
7591,0.639313667,0.593560547,0.676999921
7592,0.585340062,0.668506059,0.691982722
7593,0.485166925,0.810313466,0.812796169
7594,0.411058468,0.802481387,0.812416186
7595,0.315850943,0.789959843,0.86732797
7596,0.274774479,0.655678836,0.849380067
7597,0.284467715,0.512907238,0.890204793
7598,0.303076401,0.299899019,0.732424762
7599,0.384156083,0.113528198,0.170211345
7600,0.467737281,0.00399692,0
7601,0.810011903,0,0
7602,0.914013538,0,0
7603,0.908549753,0,0
7604,0.864629253,0,0
7605,0.80282014,0,0
7606,0.663281889,0,0
7607,0.588178897,0,0
7608,0.489464099,0,0
7609,0.409634323,0,0
7610,0.319248243,0,0
7611,0.258589417,0,0
7612,0.23324413,0.021370011,0.021129743
7613,0.219843172,0.1847789,0.222062291
7614,0.353197472,0.42513445,0.562099456
7615,0.436467876,0.615195191,0.714837628
7616,0.496819741,0.74118646,0.776940287
7617,0.507921991,0.815674497,0.818294124
7618,0.49936198,0.823708863,0.834712944
7619,0.516824781,0.802115429,0.881424198
7620,0.572628426,0.698161071,0.9057738
7621,0.641641891,0.533043879,0.920665349
7622,0.686530355,0.31601193,0.758312621
7623,0.793498088,0.118134253,0.17652019
7624,0.777858718,0.003882633,0
7625,0.79086157,0,0
7626,0.854572778,0,0
7627,0.887642289,0,0
7628,0.871956362,0,0
7629,0.831210066,0,0
7630,0.7131782,0,0
7631,0.630338731,0,0
7632,0.547607298,0,0
7633,0.472798962,0,0
7634,0.384863588,0,0
7635,0.318022692,0,0
7636,0.244961845,0.024633631,0.024360238
7637,0.190547635,0.201491114,0.278643763
7638,0.34223331,0.422136581,0.557703639
7639,0.431005602,0.611028984,0.709528693
7640,0.414187004,0.747853163,0.785519943
7641,0.362387388,0.826261071,0.829105009
7642,0.299388588,0.803215672,0.813311945
7643,0.256494418,0.784797716,0.861198662
7644,0.236788272,0.689803565,0.892960568
7645,0.202315287,0.521614227,0.899365047
7646,0.231338032,0.303481158,0.737623294
7647,0.413841564,0.116407304,0.174252543
7648,0.664783294,0.004170315,0
7649,0.808666384,0,0
7650,0.894838796,0,0
7651,0.88333202,0,0
7652,0.787101873,0,0
7653,0.670857192,0,0
7654,0.488070928,0,0
7655,0.4075177,0,0
7656,0.358746147,0,0
7657,0.313032661,0,0
7658,0.299171159,0,0
7659,0.310825234,0,0
7660,0.343260219,0.022070207,0.02182845
7661,0.380573584,0.182334095,0.21997991
7662,0.599735652,0.394187385,0.49449577
7663,0.704875932,0.587112611,0.671358471
7664,0.738643187,0.738843282,0.775202293
7665,0.751694606,0.803714514,0.806293431
7666,0.728490196,0.81548123,0.826096144
7667,0.702996797,0.793249247,0.87136731
7668,0.662097258,0.697799289,0.90444713
7669,0.595997717,0.505866076,0.88116404
7670,0.553693799,0.300426931,0.734894638
7671,0.64565983,0.125764979,0.186500159
7672,0.832093895,0.004324144,0
7673,0.93,0,0
7674,0.93,0,0
7675,0.93,0,0
7676,0.927051238,0,0
7677,0.902547433,0,0
7678,0.839594944,0,0
7679,0.775576015,0,0
7680,0.663867035,0,0
7681,0.491198744,0,0
7682,0.347749443,0,0
7683,0.273128172,0,0
7684,0.239337854,0.024701392,0.024434709
7685,0.242193214,0.20076801,0.282227379
7686,0.576678988,0.424011512,0.566688545
7687,0.75832275,0.616708877,0.720406185
7688,0.83334094,0.754760256,0.794568266
7689,0.858184589,0.834279802,0.837337213
7690,0.815520713,0.845182628,0.856894563
7691,0.791024306,0.803501186,0.882918408
7692,0.751322633,0.698134813,0.905197556
7693,0.737725506,0.532662534,0.918729963
7694,0.732689487,0.316801006,0.760042602
7695,0.748006791,0.123996293,0.184492309
7696,0.799812133,0.004345433,0
7697,0.913478877,0,0
7698,0.927549734,0,0
7699,0.925348417,0,0
7700,0.924376658,0,0
7701,0.914634668,0,0
7702,0.853254493,0,0
7703,0.81601829,0,0
7704,0.693931333,0,0
7705,0.500953042,0,0
7706,0.276695227,0,0
7707,0.156299207,0,0
7708,0.10287979,0.023736162,0.023483761
7709,0.072954615,0.198056944,0.27358859
7710,0.187955911,0.418866705,0.556549422
7711,0.314455494,0.595843414,0.689335486
7712,0.449062853,0.745979186,0.784612034
7713,0.51199759,0.812525311,0.815396781
7714,0.41900178,0.834227449,0.845444214
7715,0.399831344,0.79131078,0.868348025
7716,0.39202132,0.648322105,0.838482161
7717,0.380653483,0.522479877,0.899541411
7718,0.353581195,0.313224121,0.749219052
7719,0.373187678,0.122787858,0.182944275
7720,0.482893124,0.004454436,0
7721,0.835673938,0,0
7722,0.925648882,0,0
7723,0.925555385,0,0
7724,0.911707508,0,0
7725,0.845158487,0,0
7726,0.632750521,0,0
7727,0.501493204,0,0
7728,0.381480256,0,0
7729,0.206664233,0,0
7730,0.108499618,0,0
7731,0.04650855,0,0
7732,0,0.02062276,0.020406877
7733,0.033528673,0.17093613,0.191618099
7734,0.058866389,0.380369236,0.469218915
7735,0.112054616,0.558356078,0.626335488
7736,0.142699729,0.709048572,0.741725914
7737,0.160531798,0.805475907,0.808327271
7738,0.140379354,0.8040398,0.813941894
7739,0.144785789,0.783365658,0.858505808
7740,0.128021625,0.660047186,0.852771242
7741,0.095713007,0.508431952,0.875375976
7742,0.084343048,0.291460494,0.714898613
7743,0.080015838,0.09280673,0.144373493
7744,0.085474058,0.004104917,0
7745,0.36849145,0,0
7746,0.892913865,0,0
7747,0.91225063,0,0
7748,0.876029396,0,0
7749,0.823117642,0,0
7750,0.765856328,0,0
7751,0.528338095,0,0
7752,0.488915337,0,0
7753,0.478870081,0,0
7754,0.309468454,0,0
7755,0.20834427,0,0
7756,0.202339739,0.014308576,0.014161153
7757,0.178967982,0.131946686,0.108818187
7758,0.118196406,0.306614224,0.321992918
7759,0.092472335,0.566709954,0.638532174
7760,0.113721266,0.700250145,0.731997288
7761,0.118230956,0.754594646,0.756811885
7762,0.098036136,0.769884193,0.778056954
7763,0.069761753,0.621809525,0.653306763
7764,0.062324506,0.623466809,0.797810359
7765,0.051018425,0.500547827,0.863896136
7766,0.037334342,0.294685933,0.720939611
7767,0,0.109460401,0.166280594
7768,0.036139033,0.004259454,0
7769,0.110662712,0,0
7770,0.214007412,0,0
7771,0.259651527,0,0
7772,0.268266589,0,0
7773,0.256484317,0,0
7774,0.253167735,0,0
7775,0.421621158,0,0
7776,0.442766865,0,0
7777,0.452747875,0,0
7778,0.294183669,0,0
7779,0.174588854,0,0
7780,0.106692051,0.015657785,0.015499329
7781,0.080594184,0.138488537,0.120711222
7782,0.08880079,0.366636849,0.440236806
7783,0.08021892,0.494659984,0.529738506
7784,0.076290703,0.657604774,0.68280058
7785,0.082784742,0.706943769,0.708813381
7786,0.05701871,0.715059311,0.721376691
7787,0.036718457,0.682937254,0.732251547
7788,0.04740575,0.62149489,0.793642056
7789,0.057635793,0.461809333,0.802054547
7790,0.050770209,0.286448802,0.710540361
7791,0.038420528,0.102592113,0.157852244
7792,0.035056396,0.004049829,0
7793,0.042331758,0,0
7794,0.19656009,0,0
7795,0.088889783,0,0
7796,0.074314937,0,0
7797,0.238318794,0,0
7798,0.381980143,0,0
7799,0.308707442,0,0
7800,0.464893126,0,0
7801,0.480805335,0,0
7802,0.444341465,0,0
7803,0.349111463,0,0
7804,0.256750303,0.0152865,0.015134652
7805,0.267363727,0.146863443,0.140570261
7806,0.227821136,0.270082682,0.266325312
7807,0.19896046,0.554226642,0.621420938
7808,0.150285632,0.671498065,0.699744698
7809,0.140415223,0.691729066,0.693405923
7810,0.31320037,0.777834481,0.786200856
7811,0.135461555,0.701579851,0.754947499
7812,0.073726332,0.647681154,0.833639492
7813,0,0.480790827,0.83283885
7814,0.132235899,0.283505568,0.708893993
7815,0.344655883,0.106374768,0.163427519
7816,0.243094362,0.003748254,0
7817,0.080958452,0,0
7818,0.031328289,0,0
7819,0,0,0
7820,0,0,0
7821,0,0,0
7822,0,0,0
7823,0,0,0
7824,0,0,0
7825,0,0,0
7826,0,0,0
7827,0,0,0
7828,0,0.004020915,0.003981682
7829,0,0.053410337,0.043293957
7830,0,0.146520184,0.126164575
7831,0.049178264,0.428610443,0.43605448
7832,0.09530878,0.410741756,0.406449566
7833,0.076258347,0.476724595,0.47646192
7834,0.045567368,0.487502456,0.486967376
7835,0,0.511238984,0.517009953
7836,0,0.493971571,0.555601688
7837,0,0.381299887,0.559750424
7838,0,0.205216706,0.463141342
7839,0,0.087304122,0.139666678
7840,0.056669007,0.003183254,0
7841,0.090216966,0,0
7842,0,0,0
7843,0,0,0
7844,0,0,0
7845,0,0,0
7846,0,0,0
7847,0,0,0
7848,0,0,0
7849,0,0,0
7850,0,0,0
7851,0,0,0
7852,0,0.009683867,0.009591353
7853,0,0.076915078,0.063027986
7854,0,0.244012521,0.229768072
7855,0,0.311508935,0.299137855
7856,0,0.451696358,0.449404252
7857,0,0.442588842,0.442232409
7858,0,0.587312766,0.588621106
7859,0.034482856,0.589344508,0.610219853
7860,0.07715511,0.574847754,0.703849915
7861,0.085116364,0.407431831,0.63396388
7862,0.092938531,0.248890801,0.655319972
7863,0.070362393,0.092909254,0.1479651
7864,0.076247778,0.004024969,0
7865,0.042197513,0,0
7866,0.045321575,0,0
7867,0.061438452,0,0
7868,0.038075752,0,0
7869,0,0,0
7870,0.039449344,0,0
7871,0.037623887,0,0
7872,0,0,0
7873,0,0,0
7874,0,0,0
7875,0,0,0
7876,0.028639276,0.00484318,0.004797863
7877,0,0.040618507,0.033540187
7878,0,0.121267755,0.104269796
7879,0,0.287001936,0.273403498
7880,0,0.398028779,0.393336439
7881,0,0.504079832,0.503941285
7882,0,0.564482032,0.565329691
7883,0,0.506670751,0.512425163
7884,0,0.480105745,0.534649921
7885,0,0.375920394,0.546092304
7886,0,0.251567611,0.656733351
7887,0,0.08078984,0.144567125
7888,0,0.004115036,0
7889,0,0,0
7890,0.083800182,0,0
7891,0.192692379,0,0
7892,0.141488946,0,0
7893,0.135946317,0,0
7894,0.089679887,0,0
7895,0.035402952,0,0
7896,0.036129154,0,0
7897,0.055023465,0,0
7898,0,0,0
7899,0,0,0
7900,0,0.010967461,0.010867211
7901,0,0.095929323,0.079905637
7902,0,0.169630928,0.146708828
7903,0,0.277165601,0.263441174
7904,0,0.302312441,0.29684402
7905,0,0.312926192,0.312477256
7906,0,0.274872049,0.273830425
7907,0,0.247012113,0.240425573
7908,0,0.252506761,0.236947508
7909,0.048566228,0.180265389,0.157330337
7910,0.038650947,0.136287917,0.164463264
7911,0,0.03998945,0.10671916
7912,0,0.003390766,0
7913,0,0,0
7914,0,0,0
7915,0,0,0
7916,0,0,0
7917,0,0,0
7918,0,0,0
7919,0,0,0
7920,0,0,0
7921,0,0,0
7922,0,0,0
7923,0,0,0
7924,0,0.016363283,0.016217249
7925,0,0.163827331,0.188161659
7926,0,0.378447897,0.474013458
7927,0,0.585494394,0.678885057
7928,0,0.674161661,0.70385111
7929,0.037047633,0.720843045,0.723161481
7930,0.060515058,0.789105425,0.7971735
7931,0.041539119,0.755378979,0.82121099
7932,0,0.659175715,0.844702249
7933,0,0.49904074,0.855548508
7934,0,0.278141811,0.700592201
7935,0,0.117317325,0.182225158
7936,0,0.005141088,0
7937,0,0,0
7938,0.027937424,0,0
7939,0.075566746,0,0
7940,0.154637484,0,0
7941,0.217153622,0,0
7942,0.182568058,0,0
7943,0.176802079,0,0
7944,0.162920029,0,0
7945,0.134253357,0,0
7946,0.093707223,0,0
7947,0.070439597,0,0
7948,0.069547028,0.01708642,0.016937566
7949,0.056885783,0.178324945,0.234723637
7950,0.052838102,0.378451251,0.480426576
7951,0.107975083,0.571039011,0.657888738
7952,0.13397231,0.661153841,0.689622547
7953,0.132735439,0.754564643,0.757356017
7954,0.094597048,0.790349243,0.798529446
7955,0.081410932,0.721682782,0.778864403
7956,0.049110078,0.619792412,0.784917771
7957,0.035951712,0.479518189,0.824525903
7958,0,0.289942039,0.71997673
7959,0,0.100625026,0.161455359
7960,0,0.004980743,0
7961,0,0,0
7962,0,0,0
7963,0.03146626,0,0
7964,0.046109097,0,0
7965,0.043638951,0,0
7966,0.048816144,0,0
7967,0.051630194,0,0
7968,0.059569032,0,0
7969,0.059778633,0,0
7970,0.05227968,0,0
7971,0.040285568,0,0
7972,0.032979362,0.016577453,0.016436631
7973,0,0.159427297,0.182498442
7974,0.027885217,0.37318892,0.468849396
7975,0.030978289,0.579470193,0.673960973
7976,0,0.713370075,0.750970355
7977,0,0.736980378,0.739661334
7978,0,0.734537542,0.740617922
7979,0,0.724665041,0.782609276
7980,0,0.660973998,0.845413363
7981,0,0.508371956,0.864476867
7982,0,0.283952781,0.709531605
7983,0,0.122776989,0.191672447
7984,0,0.005751144,0
7985,0,0,0
7986,0,0,0
7987,0,0,0
7988,0,0,0
7989,0.038895427,0,0
7990,0.071911185,0,0
7991,0.107757187,0,0
7992,0.151471472,0,0
7993,0.174115032,0,0
7994,0.16134986,0,0
7995,0.146764458,0,0
7996,0.133118437,0.01698881,0.016848198
7997,0.090440182,0.175595729,0.231658947
7998,0.114260293,0.384125483,0.496539291
7999,0.106071964,0.511979927,0.561909314
8000,0.087551526,0.689147504,0.72330391
8001,0.06185007,0.685416329,0.687443575
8002,0.031509952,0.706886057,0.712190671
8003,0,0.749261295,0.813422219
8004,0,0.606052665,0.759284306
8005,0,0.473223229,0.809011661
8006,0.034915075,0.278709824,0.703207714
8007,0.054409966,0.111889172,0.178711758
8008,0.046777879,0.005041283,0
